Drug,MolWt,ExactMolWt,MolLogP,TPSA,MolMR,FractionCSP3,qed,HeavyAtomCount,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FormalCharge,NumHeteroatoms,LabuteASA,MaxAbsPartialCharge,MinAbsPartialCharge,MaxEStateIndex,MinEStateIndex,NumAromaticAtoms,FractionAromaticAtoms,NumPositiveCharges,NumNegativeCharges,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumSaturatedHeterocycles,NumAmideBonds,BertzCT,BalabanJ,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters
Cc1ccc([N+](=O)[O-])cc1NO,168.15,168.05,1.7,75.4,43.24,0.1429,0.5202,12,2,4,2,1,1,0,5,68.75,0.291,0.271,10.277,-0.514,6,0.5,1,1,0,0,0,0,0,0,0,311.52,3.134,482.836,-1.62,8.476,3.185,1.511,0,0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,217.2,217.0,1.15,97.51,47.65,0.1429,0.4549,14,1,4,2,1,1,0,7,80.08,0.295,0.282,10.761,-4.394,6,0.4286,1,1,0,0,0,0,0,0,0,478.854,3.443,863.687,-1.47,10.61,3.352,2.063,0,0
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],182.13,182.03,1.81,86.28,44.49,0.1429,0.515,13,0,4,2,1,1,0,6,73.1,0.279,0.258,10.38,-0.66,6,0.4615,2,2,0,0,0,0,0,0,0,374.755,3.267,675.816,-1.98,9.111,3.177,1.782,0,0
Cc1ccc2[nH]c(N)nc2c1,147.18,147.08,1.45,54.7,45.24,0.125,0.5922,11,2,2,0,2,2,0,3,64.25,0.369,0.198,5.474,0.477,9,0.8182,0,0,0,0,1,1,0,0,0,389.137,2.816,479.896,-1.51,6.216,1.985,0.941,0,0
Cc1ccc2[nH]c3c(C)ccc(C)c3c2c1,209.29,209.12,4.25,15.79,70.02,0.2,0.5695,16,1,0,0,3,3,0,1,95.1,0.354,0.05,3.514,1.234,13,0.8125,0,0,0,0,1,1,0,0,0,689.284,2.62,7354.55,-1.76,9.465,3.114,1.177,0,0
Cc1ccc2[nH]nnc2c1,133.15,133.06,1.27,41.57,38.63,0.1429,0.5875,10,1,2,0,2,2,0,3,58.06,0.258,0.113,3.874,0.931,9,0.9,0,0,0,0,1,1,0,0,0,350.379,2.861,357.083,-1.38,5.408,1.8,0.673,0,0
Cc1ccc2c(=O)c3cccc4ccc1c2c43,218.25,218.07,3.69,17.07,72.34,0.0625,0.4113,17,0,1,0,4,4,0,1,97.97,0.289,0.194,12.304,0.168,15,0.8824,0,0,0,0,0,0,0,0,0,905.5,2.574,17391.629,-2.15,8.94,2.748,0.925,0,0
Cc1ccc2c(C)c3c(nc2c1)-c1ccccc1C(O)C3O,291.35,291.13,3.6,53.35,86.57,0.2105,0.6651,22,2,3,0,4,3,0,3,128.43,0.385,0.111,10.582,-0.942,16,0.7273,0,0,1,0,1,1,0,0,0,901.321,2.139,146200.511,-2.23,13.434,4.632,1.729,2,2
Cc1ccc2c(C)c3ccc4c(c3nc2c1)C=CC(O)C4O,291.35,291.13,3.43,53.35,88.72,0.2105,0.6239,22,2,3,0,4,3,0,3,128.1,0.386,0.109,10.187,-0.889,14,0.6364,0,0,1,0,1,1,0,0,0,943.212,2.139,141554.24,-2.23,13.434,4.632,1.795,2,2
Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1,257.34,257.12,5.16,12.89,86.23,0.1053,0.3131,20,0,1,0,4,4,0,1,117.43,0.247,0.079,4.928,1.089,18,0.9,0,0,0,0,1,1,0,0,0,967.287,2.288,65538.51,-2.41,11.419,4.041,1.529,0,0
Cc1ccc2c(C)c3ccccc3c(C)c2c1,220.31,220.13,4.92,0.0,75.67,0.1765,0.4717,17,0,0,0,3,3,0,0,101.89,0.062,0.014,2.296,1.329,14,0.8235,0,0,0,0,0,0,0,0,0,720.763,2.63,10882.133,-1.82,10.341,3.594,1.443,0,0
Cc1ccc2c(C)cccc2c1,156.23,156.09,3.46,0.0,53.42,0.1667,0.5476,12,0,0,0,2,2,0,0,72.84,0.061,0.015,2.225,1.327,10,0.8333,0,0,0,0,0,0,0,0,0,413.308,2.863,703.517,-1.3,7.355,2.633,1.095,0,0
Cc1ccc2c(CO)c3ccc4ccccc4c3nc2c1,273.34,273.12,4.34,33.12,87.41,0.1053,0.4131,21,1,2,1,4,4,0,2,122.22,0.392,0.079,9.847,0.025,18,0.8571,0,0,0,0,1,1,0,0,0,988.683,2.28,111785.097,-2.45,12.303,4.537,1.8,0,0
Cc1ccc2c([N+](=O)[O-])cccc2c1,187.2,187.06,3.06,43.14,55.34,0.0909,0.5083,14,0,2,1,2,2,0,3,81.13,0.277,0.258,10.705,-0.35,10,0.7143,1,1,0,0,0,0,0,0,0,505.614,2.812,1775.915,-1.9,8.687,3.104,1.328,0,0
Cc1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,316.4,316.13,7.1,0.0,108.13,0.04,0.2069,25,0,0,0,6,5,0,0,145.89,0.062,0.001,2.376,1.317,24,0.96,0,0,1,0,0,0,0,0,0,1339.151,1.981,1604860.767,-3.12,13.202,4.488,1.615,0,0
Cc1ccc2c(c1)-c1ccccc1C2C,194.28,194.11,4.13,0.0,64.13,0.2,0.5913,15,0,0,0,3,2,0,0,90.58,0.062,0.007,2.303,0.553,12,0.8,0,0,1,0,0,0,0,0,0,523.312,2.34,4988.171,-1.56,8.725,2.963,1.143,1,1
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,222.24,222.07,2.77,34.14,64.49,0.0667,0.5858,17,0,2,0,3,2,0,2,98.9,0.289,0.194,12.254,-0.06,12,0.7059,0,0,1,0,0,0,0,0,0,653.721,2.33,10882.133,-2.22,9.968,3.386,1.34,0,0
Cc1ccc2c(c1)C(C)C1C(=Nc3ccc(C)cc31)N2C,276.38,276.16,4.68,15.6,89.01,0.3158,0.6816,21,0,2,0,4,2,0,2,125.69,0.332,0.117,4.91,0.388,12,0.5714,0,0,2,0,2,0,2,0,0,773.131,1.934,100998.22,-2.09,12.636,4.202,1.682,2,2
Cc1ccc2c(c1)C(C)C1C(=Nc3ccccc31)N2C,262.36,262.15,4.38,15.6,84.28,0.2778,0.6878,20,0,2,0,4,2,0,2,119.32,0.332,0.117,4.869,0.394,12,0.6,0,0,2,0,2,0,2,0,0,729.948,1.943,71981.965,-2.09,11.713,3.952,1.42,2,2
Cc1ccc2c(c1)C(C)c1cc(C)ccc1-2,208.3,208.13,4.44,0.0,68.87,0.25,0.6003,16,0,0,0,3,2,0,0,96.94,0.059,0.007,2.329,0.546,12,0.75,0,0,1,0,0,0,0,0,0,512.746,2.298,6995.318,-1.56,9.651,3.214,1.226,0,0
Cc1ccc2c(c1)C(C)c1ccccc1-2,194.28,194.11,4.13,0.0,64.13,0.2,0.5913,15,0,0,0,3,2,0,0,90.58,0.062,0.007,2.319,0.552,12,0.8,0,0,1,0,0,0,0,0,0,523.312,2.325,4991.335,-1.56,8.725,2.963,1.143,1,1
Cc1ccc2c(c1)C1C(=N2)N(C)c2ccccc2C1C,262.36,262.15,4.38,15.6,84.28,0.2778,0.6878,20,0,2,0,4,2,0,2,119.32,0.332,0.117,4.888,0.393,12,0.6,0,0,2,0,2,0,2,0,0,729.948,1.94,71818.308,-2.09,11.713,3.952,1.42,2,2
Cc1ccc2c(c1)Cc1cc(C)ccc1-2,194.28,194.11,3.87,0.0,64.16,0.2,0.5093,15,0,0,0,3,2,0,0,90.58,0.059,0.001,2.31,1.105,12,0.8,0,0,1,0,0,0,0,0,0,486.23,2.237,4654.647,-1.56,8.725,2.963,1.288,0,0
Cc1ccc2c(c1)[C@H](C)c1ccccc1-2,194.28,194.11,4.13,0.0,64.13,0.2,0.5913,15,0,0,0,3,2,0,0,90.58,0.062,0.007,2.319,0.552,12,0.8,0,0,1,0,0,0,0,0,0,523.312,2.325,4991.335,-1.56,8.725,2.963,1.143,1,0
Cc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,266.34,266.11,6.05,0.0,92.39,0.0476,0.2364,21,0,0,0,5,5,0,0,122.5,0.061,0.002,2.33,1.315,20,0.9524,0,0,0,0,0,0,0,0,0,1116.75,2.177,147918.846,-2.6,11.102,3.734,1.394,0,0
Cc1ccc2c(c1)nc(N)n2C,161.21,161.1,1.46,43.84,49.86,0.2222,0.6354,12,1,3,0,2,2,0,3,70.82,0.369,0.2,5.655,0.565,9,0.75,0,0,0,0,1,1,0,0,0,428.511,2.868,721.851,-1.51,7.156,2.236,0.863,0,0
Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O,237.26,237.08,2.35,60.16,68.9,0.0667,0.6104,18,1,3,0,3,2,0,3,104.24,0.398,0.196,12.394,-0.165,12,0.6667,0,0,1,0,0,0,0,0,0,701.635,2.377,16543.771,-2.42,10.716,3.535,1.243,0,0
Cc1ccc2c(c1Nc1ccccc1)C(=O)c1ccccc1C2=O,313.36,313.11,4.51,46.17,94.21,0.0476,0.5919,24,1,3,2,4,3,0,3,139.51,0.355,0.196,13.025,-0.109,18,0.75,0,0,1,0,0,0,0,0,0,974.384,1.919,459584.98,-3.2,14.396,5.46,2.137,0,0
Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,238.24,238.06,2.48,54.37,66.15,0.0667,0.6542,18,1,3,0,3,2,0,3,103.69,0.507,0.198,12.314,-0.29,12,0.6667,0,0,1,0,0,0,0,0,0,698.88,2.377,16543.771,-2.42,10.716,3.535,1.243,0,0
Cc1ccc2c(c1O)NC(O)C1CC(/C=C/C(N)=O)=CN1C2=O,315.33,315.12,0.58,115.89,83.47,0.25,0.4706,23,4,5,2,3,1,0,7,132.25,0.505,0.26,12.714,-1.052,6,0.2609,0,0,2,0,2,0,2,0,2,753.937,2.013,169278.423,-2.8,15.109,5.437,2.55,2,2
Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1cccc([N+](=O)[O-])c1C2=O,312.24,312.04,2.59,120.42,77.79,0.0667,0.5294,23,0,6,2,3,2,0,8,128.21,0.288,0.284,12.627,-0.759,12,0.5217,2,2,1,0,0,0,0,0,0,931.805,2.404,138876.507,-3.42,14.514,4.802,1.92,0,0
Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,267.24,267.05,2.68,77.28,71.14,0.0667,0.5013,20,0,4,1,3,2,0,5,113.55,0.289,0.284,12.474,-0.604,12,0.6,1,1,1,0,0,0,0,0,0,792.456,2.396,39360.714,-2.82,12.226,4.093,1.495,0,0
Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,281.36,281.12,5.94,15.79,95.55,0.0476,0.3616,22,1,0,0,5,5,0,1,127.73,0.354,0.047,3.577,1.21,21,0.9545,0,0,0,0,1,1,0,0,0,1178.278,2.133,293868.647,-2.8,11.816,4.109,1.481,0,0
Cc1ccc2c(ccc3c4ccccc4ccc23)c1,242.32,242.11,5.45,0.0,83.7,0.0526,0.3593,19,0,0,0,4,4,0,0,111.84,0.062,0.01,2.254,1.307,18,0.9474,0,0,0,0,0,0,0,0,0,916.74,2.255,44913.591,-2.34,10.57,3.826,1.533,0,0
Cc1ccc2c(ccc3cc4ccccc4cc32)c1,242.32,242.11,5.45,0.0,83.7,0.0526,0.2837,19,0,0,0,4,4,0,0,111.84,0.062,0.01,2.308,1.307,18,0.9474,0,0,0,0,0,0,0,0,0,916.74,2.222,43395.791,-2.34,10.57,3.826,1.606,0,0
Cc1ccc2c(ccc3ccccc32)c1,192.26,192.09,4.3,0.0,66.19,0.0667,0.4657,15,0,0,0,3,3,0,0,89.16,0.062,0.011,2.238,1.314,14,0.9333,0,0,0,0,0,0,0,0,0,635.657,2.546,4771.33,-1.82,8.485,3.095,1.298,0,0
Cc1ccc2c3c1ccc1cccc(c13)C2,204.27,204.09,4.21,0.0,69.0,0.125,0.3764,16,0,0,0,4,3,0,0,94.52,0.061,0.001,2.289,1.105,14,0.875,0,0,1,0,0,0,0,0,0,735.693,2.401,11883.031,-1.82,8.346,2.647,0.856,0,0
Cc1ccc2cc(C)c3c4c(ccc3c2c1)C(O)C(O)C1OC41,306.36,306.13,3.46,52.99,89.51,0.3,0.4939,23,2,3,0,5,3,0,3,133.67,0.387,0.118,10.405,-0.87,14,0.6087,0,0,2,1,1,0,1,1,0,975.685,1.932,480722.181,-1.94,13.495,4.323,1.699,4,4
Cc1ccc2cc([N+](=O)[O-])ccc2c1,187.2,187.06,3.06,43.14,55.34,0.0909,0.5083,14,0,2,1,2,2,0,3,81.13,0.27,0.258,10.517,-0.376,10,0.7143,1,1,0,0,0,0,0,0,0,505.614,2.672,1763.607,-1.9,8.687,3.104,1.44,0,0
Cc1ccc2cc3c(c4c2c1CC4)C(O)C(O)c1ccccc1-3,302.37,302.13,3.99,40.46,91.45,0.2381,0.6589,23,2,2,0,5,3,0,2,134.57,0.385,0.11,10.79,-0.846,16,0.6957,0,0,2,0,0,0,0,0,0,971.228,1.948,425310.711,-2.16,13.295,4.437,1.599,2,2
Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,283.37,283.14,4.61,21.94,90.15,0.2381,0.5977,22,1,1,0,6,3,0,1,129.53,0.3,0.053,3.72,0.547,16,0.7273,0,0,3,1,1,0,1,1,0,982.854,1.796,448072.227,-2.12,11.448,3.612,1.21,2,2
Cc1ccc2cc3c(c4c2c1CC4)C1OC1c1ccccc1-3,284.36,284.12,5.04,12.53,88.1,0.2381,0.5268,22,0,1,0,6,3,0,1,129.09,0.359,0.115,6.076,0.297,16,0.7273,0,0,3,1,1,0,1,1,0,982.854,1.796,448072.227,-2.12,11.448,3.612,1.21,2,2
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(=O)C3,282.34,282.1,5.19,17.07,91.73,0.0952,0.3201,22,0,1,0,5,4,0,1,127.73,0.294,0.168,12.474,0.263,18,0.8182,0,0,1,0,0,0,0,0,0,1119.161,2.086,263699.916,-2.67,11.932,3.95,1.358,0,0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C(O)C3,284.36,284.12,5.04,20.23,92.36,0.1429,0.3539,22,1,1,0,5,4,0,1,128.36,0.388,0.084,10.52,-0.365,18,0.8182,0,0,1,0,0,0,0,0,0,1075.567,2.063,263699.916,-2.38,12.193,4.085,1.416,1,1
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,268.36,268.13,5.55,0.0,91.11,0.1429,0.2894,21,0,0,0,5,4,0,0,123.57,0.062,0.01,2.394,1.187,18,0.8571,0,0,1,0,0,0,0,0,0,1038.13,2.08,191428.667,-2.34,11.334,3.855,1.398,0,0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3=O,282.34,282.1,5.19,17.07,91.73,0.0952,0.3201,22,0,1,0,5,4,0,1,127.73,0.294,0.168,12.648,0.259,18,0.8182,0,0,1,0,0,0,0,0,0,1119.161,2.11,265228.118,-2.67,11.932,3.95,1.358,0,0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3O,284.36,284.12,5.04,20.23,92.36,0.1429,0.3539,22,1,1,0,5,4,0,1,128.36,0.388,0.084,10.661,-0.386,18,0.8182,0,0,1,0,0,0,0,0,0,1075.567,2.085,265228.118,-2.38,12.193,4.085,1.416,1,1
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3OS(=O)(=O)O,364.42,364.08,4.87,63.6,102.78,0.1429,0.313,26,1,3,2,5,4,0,5,150.52,0.397,0.264,11.424,-4.546,18,0.6923,0,0,1,0,0,0,0,0,0,1322.682,1.954,1277368.487,-2.47,15.759,5.267,2.248,1,1
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1C[C@@H]3O,284.36,284.12,5.04,20.23,92.36,0.1429,0.3539,22,1,1,0,5,4,0,1,128.36,0.388,0.084,10.661,-0.386,18,0.8182,0,0,1,0,0,0,0,0,0,1075.567,2.085,265228.118,-2.38,12.193,4.085,1.416,1,0
Cc1ccc2cc3c(ccc4ccccc43)cc2c1,242.32,242.11,5.45,0.0,83.7,0.0526,0.2837,19,0,0,0,4,4,0,0,111.84,0.062,0.01,2.312,1.307,18,0.9474,0,0,0,0,0,0,0,0,0,916.74,2.221,43565.263,-2.34,10.57,3.826,1.606,0,0
Cc1ccc2cc3c4c(ccc3c3c2c1CC3)C(O)C(O)C=C4,302.37,302.13,3.82,40.46,93.6,0.2381,0.6198,23,2,2,0,5,3,0,2,134.24,0.386,0.109,10.275,-0.836,14,0.6087,0,0,2,0,0,0,0,0,0,1013.686,1.938,412149.315,-2.16,13.295,4.437,1.651,2,2
Cc1ccc2cc3c4c(ccc3c3c2c1CC3)C=CC(O)C4O,302.37,302.13,3.82,40.46,93.6,0.2381,0.6198,23,2,2,0,5,3,0,2,134.24,0.386,0.11,10.519,-0.852,14,0.6087,0,0,2,0,0,0,0,0,0,1013.686,1.963,409832.003,-2.16,13.295,4.437,1.651,2,2
Cc1ccc2cc3c4c(ccc3c3c2c1CC3)C=C[C@@H](O)[C@H]4O,302.37,302.13,3.82,40.46,93.6,0.2381,0.6198,23,2,2,0,5,3,0,2,134.24,0.386,0.11,10.519,-0.852,14,0.6087,0,0,2,0,0,0,0,0,0,1013.686,1.963,409832.003,-2.16,13.295,4.437,1.651,2,0
Cc1ccc2cc3c4c(ccc3c3c2c1CC3)[C@@H](O)[C@H](O)C=C4,302.37,302.13,3.82,40.46,93.6,0.2381,0.6198,23,2,2,0,5,3,0,2,134.24,0.386,0.109,10.275,-0.836,14,0.6087,0,0,2,0,0,0,0,0,0,1013.686,1.938,412149.315,-2.16,13.295,4.437,1.651,2,0
Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,266.34,266.11,6.05,0.0,92.39,0.0476,0.2364,21,0,0,0,5,5,0,0,122.5,0.061,0.002,2.322,1.317,20,0.9524,0,0,0,0,0,0,0,0,0,1116.75,2.192,149177.273,-2.6,11.102,3.734,1.394,0,0
Cc1ccc2cc3ccc4ccccc4c3cc2c1,242.32,242.11,5.45,0.0,83.7,0.0526,0.2837,19,0,0,0,4,4,0,0,111.84,0.062,0.01,2.319,1.307,18,0.9474,0,0,0,0,0,0,0,0,0,916.74,2.232,43603.158,-2.34,10.57,3.826,1.606,0,0
Cc1ccc2cc3ccc4ccccc4c3nc2c1,243.31,243.1,4.85,12.89,81.49,0.0556,0.3176,19,0,1,0,4,4,0,1,111.06,0.247,0.079,4.867,1.073,18,0.9474,0,0,0,0,1,1,0,0,0,922.392,2.232,43603.158,-2.41,10.507,3.79,1.587,0,0
Cc1ccc2cc3ccccc3c(C)c2c1,206.29,206.11,4.61,0.0,70.93,0.125,0.4711,16,0,0,0,3,3,0,0,95.52,0.062,0.015,2.275,1.325,14,0.875,0,0,0,0,0,0,0,0,0,677.998,2.558,7040.458,-1.82,9.409,3.344,1.303,0,0
Cc1ccc2cc3ccccc3cc2c1,192.26,192.09,4.3,0.0,66.19,0.0667,0.4657,15,0,0,0,3,3,0,0,89.16,0.062,0.018,2.262,1.314,14,0.9333,0,0,0,0,0,0,0,0,0,635.657,2.475,4584.546,-1.82,8.485,3.095,1.386,0,0
Cc1ccc2ccc([N+](=O)[O-])cc2c1,187.2,187.06,3.06,43.14,55.34,0.0909,0.5083,14,0,2,1,2,2,0,3,81.13,0.27,0.258,10.535,-0.373,10,0.7143,1,1,0,0,0,0,0,0,0,505.614,2.692,1759.045,-1.9,8.687,3.104,1.44,0,0
Cc1ccc2ccc3c(ccc4c5cccc(C)c5ccc43)c2c1,306.41,306.14,6.92,0.0,105.94,0.0833,0.2724,24,0,0,0,5,5,0,0,140.89,0.061,0.01,2.3,1.309,22,0.9167,0,0,0,0,0,0,0,0,0,1234.518,2.007,603620.451,-2.86,13.567,4.816,1.801,0,0
Cc1ccc2ccc3c4ccccc4cc4ccc1c2c43,266.34,266.11,6.05,0.0,92.39,0.0476,0.2364,21,0,0,0,5,5,0,0,122.5,0.062,0.002,2.318,1.32,20,0.9524,0,0,0,0,0,0,0,0,0,1132.5,2.214,154936.691,-2.6,11.102,3.734,1.345,0,0
Cc1ccc2ccc3c4ccccc4ccc3c2c1,242.32,242.11,5.45,0.0,83.7,0.0526,0.3593,19,0,0,0,4,4,0,0,111.84,0.062,0.01,2.284,1.307,18,0.9474,0,0,0,0,0,0,0,0,0,916.74,2.28,45133.1,-2.34,10.57,3.826,1.533,0,0
Cc1ccc2ccc3cc4ccccc4c4ccc1c2c34,266.34,266.11,6.05,0.0,92.39,0.0476,0.2364,21,0,0,0,5,5,0,0,122.5,0.062,0.002,2.318,1.32,20,0.9524,0,0,0,0,0,0,0,0,0,1132.5,2.215,155135.29,-2.6,11.102,3.734,1.345,0,0
Cc1ccc2ccc3cc4ccccc4cc3c2c1,242.32,242.11,5.45,0.0,83.7,0.0526,0.2837,19,0,0,0,4,4,0,0,111.84,0.062,0.01,2.312,1.307,18,0.9474,0,0,0,0,0,0,0,0,0,916.74,2.247,43621.531,-2.34,10.57,3.826,1.606,0,0
Cc1ccc2ccc3ccc(C)cc3c2c1,206.29,206.11,4.61,0.0,70.93,0.125,0.4711,16,0,0,0,3,3,0,0,95.52,0.059,0.01,2.275,1.321,14,0.875,0,0,0,0,0,0,0,0,0,617.248,2.551,6763.86,-1.82,9.409,3.344,1.383,0,0
Cc1ccc2ccc3cccc4ccc1c2c34,216.28,216.09,4.89,0.0,74.88,0.0588,0.3669,17,0,0,0,4,4,0,0,99.82,0.061,0.002,2.249,1.339,16,0.9412,0,0,0,0,0,0,0,0,0,824.495,2.483,16703.309,-2.08,9.003,2.981,1.074,0,0
Cc1ccc2ccc3ccccc3c2c1C,206.29,206.11,4.61,0.0,70.93,0.125,0.4711,16,0,0,0,3,3,0,0,95.52,0.062,0.007,2.212,1.323,14,0.875,0,0,0,0,0,0,0,0,0,677.998,2.628,7353.421,-1.82,9.409,3.344,1.23,0,0
Cc1ccc2cccc([N+](=O)[O-])c2c1,187.2,187.06,3.06,43.14,55.34,0.0909,0.5083,14,0,2,1,2,2,0,3,81.13,0.277,0.258,10.732,-0.345,10,0.7143,1,1,0,0,0,0,0,0,0,505.614,2.838,1782.732,-1.9,8.687,3.104,1.328,0,0
Cc1ccc2ccccc2c1,142.2,142.08,3.15,0.0,48.69,0.0909,0.5297,11,0,0,0,2,2,0,0,66.48,0.062,0.018,2.204,1.318,10,0.9091,0,0,0,0,0,0,0,0,0,374.45,2.829,487.853,-1.3,6.413,2.387,1.117,0,0
Cc1ccc2ccccc2c1C,156.23,156.09,3.46,0.0,53.42,0.1667,0.5476,12,0,0,0,2,2,0,0,72.84,0.062,0.015,2.178,1.334,10,0.8333,0,0,0,0,0,0,0,0,0,413.308,2.908,770.002,-1.3,7.355,2.633,1.001,0,0
Cc1ccc2ccccc2c1[N+](=O)[O-],187.2,187.06,3.06,43.14,55.34,0.0909,0.5083,14,0,2,1,2,2,0,3,81.13,0.28,0.258,10.841,-0.322,10,0.7143,1,1,0,0,0,0,0,0,0,505.614,2.895,1821.226,-1.9,8.687,3.104,1.228,0,0
Cc1ccc2ccccc2n1,143.19,143.07,2.54,12.89,46.48,0.1,0.5519,11,0,1,0,2,2,0,1,65.7,0.253,0.07,4.376,1.073,10,0.9091,0,0,0,0,1,1,0,0,0,379.284,2.829,487.853,-1.37,6.347,2.347,1.093,0,0
Cc1ccc2cccnc2c1,143.19,143.07,2.54,12.89,46.48,0.1,0.5519,11,0,1,0,2,2,0,1,65.7,0.256,0.07,4.242,1.076,10,0.9091,0,0,0,0,1,1,0,0,0,379.284,2.829,487.853,-1.37,6.347,2.347,1.093,0,0
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,240.33,240.07,3.85,38.91,74.21,0.0714,0.656,17,1,3,1,3,3,0,3,103.74,0.399,0.124,5.683,0.783,15,0.8824,0,0,0,0,1,1,0,0,0,668.255,2.143,13563.5,-1.87,10.295,3.857,1.894,0,0
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,320.4,320.03,3.1,93.28,84.02,0.0714,0.5588,21,2,5,2,3,3,0,7,125.36,0.399,0.296,11.576,-4.285,15,0.7143,0,0,0,0,1,1,0,0,0,928.758,2.279,63285.194,-1.96,13.997,4.798,2.506,0,0
Cc1ccc2nc3c(c(C)c2c1)C(O)C(O)c1ccccc1-3,291.35,291.13,3.6,53.35,86.57,0.2105,0.6651,22,2,3,0,4,3,0,3,128.43,0.385,0.111,10.596,-0.942,16,0.7273,0,0,1,0,1,1,0,0,0,901.321,2.137,147732.835,-2.23,13.434,4.632,1.729,2,2
Cc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,267.33,267.1,5.34,12.89,88.42,0.05,0.3686,21,0,1,0,5,4,0,1,122.43,0.247,0.079,4.937,1.073,20,0.9524,0,0,1,0,1,1,0,0,0,1038.998,1.984,170756.314,-2.67,11.04,3.702,1.38,0,0
Cc1ccc2nc3c(ccc4ccccc43)c(C)c2c1,257.34,257.12,5.16,12.89,86.23,0.1053,0.3131,20,0,1,0,4,4,0,1,117.43,0.247,0.079,4.908,1.081,18,0.9,0,0,0,0,1,1,0,0,0,967.287,2.28,66261.688,-2.41,11.419,4.041,1.529,0,0
Cc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,273.34,273.12,4.34,33.12,87.41,0.1053,0.4131,21,1,2,1,4,4,0,2,122.22,0.392,0.079,9.869,0.025,18,0.8571,0,0,0,0,1,1,0,0,0,988.683,2.276,112329.811,-2.45,12.303,4.537,1.8,0,0
Cc1ccc2nc3c(ccc4ccccc43)cc2c1,243.31,243.1,4.85,12.89,81.49,0.0556,0.3176,19,0,1,0,4,4,0,1,111.06,0.247,0.079,4.847,1.064,18,0.9474,0,0,0,0,1,1,0,0,0,922.392,2.221,43565.263,-2.41,10.507,3.79,1.587,0,0
Cc1ccc2nc3c4c(ccc3c(C)c2c1)C(O)C(O)C=C4,291.35,291.13,3.43,53.35,88.72,0.2105,0.6239,22,2,3,0,4,3,0,3,128.1,0.386,0.109,10.179,-0.889,14,0.6364,0,0,1,0,1,1,0,0,0,943.212,2.132,143064.123,-2.23,13.434,4.632,1.795,2,2
Cc1ccc2nc3c4c(ccc3c(CO)c2c1)C(O)C(O)C=C4,307.35,307.12,2.61,73.58,89.91,0.2105,0.6042,23,3,4,1,4,3,0,4,132.89,0.392,0.109,10.187,-0.951,14,0.6087,0,0,1,0,1,1,0,0,0,961.884,2.142,242143.246,-2.27,14.33,5.131,2.071,2,2
Cc1ccc2nc3ccc(C)cc3c(N)c2c1,222.29,222.12,3.59,38.91,73.14,0.1333,0.5903,17,1,2,0,3,3,0,2,100.08,0.398,0.073,6.252,0.831,14,0.8235,0,0,0,0,1,1,0,0,0,669.646,2.53,9983.707,-2.09,10.089,3.453,1.53,0,0
Cc1ccc2nc3ccccc3c(N)c2c1,208.26,208.1,3.28,38.91,68.4,0.0714,0.5757,16,1,2,0,3,3,0,2,93.72,0.398,0.073,6.184,0.823,14,0.875,0,0,0,0,1,1,0,0,0,686.695,2.558,7040.458,-2.09,9.159,3.203,1.233,0,0
Cc1ccc2ncccc2c1,143.19,143.07,2.54,12.89,46.48,0.1,0.5519,11,0,1,0,2,2,0,1,65.7,0.256,0.07,4.222,1.068,10,0.9091,0,0,0,0,1,1,0,0,0,379.284,2.829,487.853,-1.37,6.347,2.347,1.093,0,0
Cc1ccc2nsc(N)c2c1,164.23,164.04,2.19,38.91,48.77,0.125,0.6478,11,1,3,0,2,2,0,3,68.82,0.389,0.114,5.701,0.809,9,0.8182,0,0,0,0,1,1,0,0,0,391.891,2.873,515.205,-1.09,6.61,2.202,0.973,0,0
