Drug_ID,Drug,Y,task_label
TOX24429,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,0.0,NR-ER-LBD
TOX12316,Cc1cc(O)cc(C)c1Cl,0.0,NR-ER-LBD
TOX29366,COC(=O)c1ccc(CBr)cc1,0.0,NR-ER-LBD
TOX155,S=C=NCc1ccccc1,0.0,NR-ER-LBD
TOX153,ClCc1ccccc1,0.0,NR-ER-LBD
TOX152,OCc1ccccc1,0.0,NR-ER-LBD
TOX151,CC(=O)OCc1ccccc1,0.0,NR-ER-LBD
TOX5864,CCOc1ccc(N)cc1,0.0,NR-ER-LBD
TOX5862,CCOc1cccc(N)c1,0.0,NR-ER-LBD
TOX26264,CCOc1cc(NC(C)=O)ccc1C(=O)OC,0.0,NR-ER-LBD
TOX20732,O=C=Nc1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX20731,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0.0,NR-ER-LBD
TOX24635,C=Cc1ccc(S(=O)(=O)[O-])cc1,0.0,NR-ER-LBD
TOX28731,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,0.0,NR-ER-LBD
TOX28736,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,0.0,NR-ER-LBD
TOX28735,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,0.0,NR-ER-LBD
TOX28734,CC(NN)c1ccccc1,0.0,NR-ER-LBD
TOX1860,O=Cc1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX27818,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,0.0,NR-ER-LBD
TOX27816,CCN(CC)C(C)C(=O)c1ccccc1,0.0,NR-ER-LBD
TOX5640,Cc1cccc(C(=O)O)c1[N+](=O)[O-],0.0,NR-ER-LBD
TOX5058,CCN(CC)c1ccc(N)cc1,0.0,NR-ER-LBD
TOX38,C=CCOc1ccc(CC(=O)O)cc1Cl,1.0,NR-ER-LBD
TOX708,NNc1ccc(C(=O)O)cc1,0.0,NR-ER-LBD
TOX18924,CCCCCCOc1ccccc1C(=O)O,0.0,NR-ER-LBD
TOX12431,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0.0,NR-ER-LBD
TOX6655,CCOc1ccc([N+](=O)[O-])cc1,1.0,NR-ER-LBD
TOX25300,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,0.0,NR-ER-LBD
TOX6652,CC(C)c1ccc(C(C)C)cc1,0.0,NR-ER-LBD
TOX26073,O=C(O)CNC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX26078,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,1.0,NR-ER-LBD
TOX7521,O=Cc1cccc(Br)c1,0.0,NR-ER-LBD
TOX25759,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,0.0,NR-ER-LBD
TOX26389,Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0,NR-ER-LBD
TOX27038,CCc1ccc(O)c(OC)c1,0.0,NR-ER-LBD
TOX2922,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0.0,NR-ER-LBD
TOX5607,C=CCc1ccc(OC)c(OC)c1,0.0,NR-ER-LBD
TOX25862,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0.0,NR-ER-LBD
TOX28927,COc1cc(CC(C)N)c(OC)cc1Br,0.0,NR-ER-LBD
TOX28929,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,0.0,NR-ER-LBD
TOX3523,CC(C)c1cccc(C(C)C)c1O,0.0,NR-ER-LBD
TOX2217,COc1cc(OC)c(OC)cc1C=O,0.0,NR-ER-LBD
TOX24401,N=C(N)c1ccccc1,0.0,NR-ER-LBD
TOX24407,Cc1ccc(C(N)=O)cc1N,0.0,NR-ER-LBD
TOX3295,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0,NR-ER-LBD
TOX12337,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],0.0,NR-ER-LBD
TOX135,c1ccccc1,0.0,NR-ER-LBD
TOX134,O=Cc1ccccc1,0.0,NR-ER-LBD
TOX5840,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,0.0,NR-ER-LBD
TOX29386,O=C(CBr)c1ccccc1,0.0,NR-ER-LBD
TOX29383,COc1ccc(C=O)cc1O,0.0,NR-ER-LBD
TOX29382,CCN(CC)CCNC(=O)c1ccc(N)cc1,0.0,NR-ER-LBD
TOX1311,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,NR-ER-LBD
TOX1359,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0,NR-ER-LBD
TOX575,C=CCc1ccc(OC)cc1,0.0,NR-ER-LBD
TOX20719,CC(=O)CC(=O)Nc1ccc(C)cc1C,0.0,NR-ER-LBD
TOX20718,COc1cc(Cl)c(OC)cc1N,0.0,NR-ER-LBD
TOX20711,CCOC(=O)c1ccccc1C,0.0,NR-ER-LBD
TOX20715,C=CC(=O)OCCOc1ccccc1,0.0,NR-ER-LBD
TOX20714,Cc1cc(C)c(N)c(Cl)c1,0.0,NR-ER-LBD
TOX24878,CCCOC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX24650,Cc1ccc(N(CCO)CCO)cc1,0.0,NR-ER-LBD
TOX24877,CCC(=O)Nc1cccc(N)c1,0.0,NR-ER-LBD
TOX28715,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,0.0,NR-ER-LBD
TOX28714,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX2027,Nc1ccc(F)cc1,0.0,NR-ER-LBD
TOX6220,CCOc1cc(OCC)c(C(C)=O)cc1OCC,0.0,NR-ER-LBD
TOX1134,NC(=S)Nc1ccccc1,0.0,NR-ER-LBD
TOX17515,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,0.0,NR-ER-LBD
TOX15,CC(=O)NNc1ccccc1,0.0,NR-ER-LBD
TOX721,CCOc1ccc(NC(=O)CC(C)O)cc1,0.0,NR-ER-LBD
TOX859,CC(O)c1ccccc1,0.0,NR-ER-LBD
TOX580,CCOc1ccc(NC(N)=O)cc1,0.0,NR-ER-LBD
TOX581,CCOc1ccccc1C(N)=O,0.0,NR-ER-LBD
TOX855,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.0,NR-ER-LBD
TOX4855,COc1cc(N)ccc1C,0.0,NR-ER-LBD
TOX1828,CC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX1823,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,NR-ER-LBD
TOX3089,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0,NR-ER-LBD
TOX7506,O=C(Cl)c1cc(Cl)cc(Cl)c1,0.0,NR-ER-LBD
TOX7507,COC(=O)c1cccc(Cl)c1,0.0,NR-ER-LBD
TOX281,O=[N+]([O-])c1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX5629,Cc1cc([N+](=O)[O-])ccc1N,0.0,NR-ER-LBD
TOX5628,Cc1c(N)cccc1[N+](=O)[O-],0.0,NR-ER-LBD
TOX26902,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O,0.0,NR-ER-LBD
TOX22219,CCCc1ccccc1,0.0,NR-ER-LBD
TOX25847,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,0.0,NR-ER-LBD
TOX25843,OCc1ccccc1O,0.0,NR-ER-LBD
TOX28948,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,0.0,NR-ER-LBD
TOX28942,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,0.0,NR-ER-LBD
TOX4683,CCCCOC(=O)c1ccccc1N,0.0,NR-ER-LBD
TOX18686,Cc1cccc(C(=O)O)c1O,0.0,NR-ER-LBD
TOX7342,[S-]c1ccccc1,0.0,NR-ER-LBD
TOX7343,CC(C)(C)c1ccc(C=O)cc1,0.0,NR-ER-LBD
TOX4532,COc1ccc(N)cc1,0.0,NR-ER-LBD
TOX2279,CC(C)c1cccc(C(C)C)c1N,0.0,NR-ER-LBD
TOX24466,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O,0.0,NR-ER-LBD
TOX24465,Nc1ccc(S(=O)(=O)O)c(N)c1,0.0,NR-ER-LBD
TOX24462,CCO[Si](OCC)(OCC)c1ccccc1,0.0,NR-ER-LBD
TOX25591,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,0.0,NR-ER-LBD
TOX445,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX444,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX446,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,NR-ER-LBD
TOX441,CC(Oc1cc(Cl)ccc1Cl)C(=O)O,0.0,NR-ER-LBD
TOX440,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,0.0,NR-ER-LBD
TOX443,CCCCOC(=O)COc1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX442,O=C(O)COc1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX4997,O=[N+]([O-])c1cccc(Cl)c1Cl,0.0,NR-ER-LBD
TOX4998,O=[N+]([O-])c1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX4999,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,0.0,NR-ER-LBD
TOX4337,CCN(CC)C(=O)SCc1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX4338,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.0,NR-ER-LBD
TOX7978,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O,0.0,NR-ER-LBD
TOX27174,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,0.0,NR-ER-LBD
TOX24851,C=CC(=O)OCC(O)COc1ccccc1,0.0,NR-ER-LBD
TOX28777,CN(C)C(=O)CNC(=O)Cc1ccccc1,0.0,NR-ER-LBD
TOX28779,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,0.0,NR-ER-LBD
TOX6203,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,0.0,NR-ER-LBD
TOX6204,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX6205,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,0.0,NR-ER-LBD
TOX6208,Oc1cc(Cl)cc(Cl)c1Cl,0.0,NR-ER-LBD
TOX6209,Oc1c(Cl)ccc(Cl)c1Cl,0.0,NR-ER-LBD
TOX5014,ClC(Cl)c1ccccc1,0.0,NR-ER-LBD
TOX2049,Cc1cc(C)c(O)c(C)c1,0.0,NR-ER-LBD
TOX876,Cc1cc(O)ccc1O,0.0,NR-ER-LBD
TOX7158,O=C(Cl)OCc1ccccc1,0.0,NR-ER-LBD
TOX1808,Cc1ccccc1O,0.0,NR-ER-LBD
TOX1801,CCN(CCO)c1cccc(C)c1,0.0,NR-ER-LBD
TOX1800,CCN(CC)c1ccccc1,0.0,NR-ER-LBD
TOX1803,CC(=O)CC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX4835,O=CC=Cc1ccccc1,0.0,NR-ER-LBD
TOX4834,O=C/C=C/c1ccccc1,0.0,NR-ER-LBD
TOX13876,BrCCc1ccccc1,0.0,NR-ER-LBD
TOX27617,COc1cc(C)ccc1C(C)C,0.0,NR-ER-LBD
TOX27610,O=CCCc1ccccc1,0.0,NR-ER-LBD
TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,0.0,NR-ER-LBD
TOX26699,CC(C)NCC(O)c1ccccc1Cl,0.0,NR-ER-LBD
TOX20694,CCCCOC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX20697,Cc1c(Cl)cccc1Cl,0.0,NR-ER-LBD
TOX22276,CCOc1ccccc1O,0.0,NR-ER-LBD
TOX22273,CC(C)c1ccc(O)c(C(C)C)c1,0.0,NR-ER-LBD
TOX22279,CC(C)C(=O)OCCOc1ccccc1,0.0,NR-ER-LBD
TOX1807,Cc1ccccc1C,0.0,NR-ER-LBD
TOX24997,CN(C)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,NR-ER-LBD
TOX24992,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,0.0,NR-ER-LBD
TOX1255,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.0,NR-ER-LBD
TOX7368,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,0.0,NR-ER-LBD
TOX1780,CCOC(=O)c1ccccc1C(=O)OCC,0.0,NR-ER-LBD
TOX1781,CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.0,NR-ER-LBD
TOX1789,NC(=O)c1ccccc1N,0.0,NR-ER-LBD
TOX682,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,NR-ER-LBD
TOX4600,C[N+](C)(C)Cc1ccccc1,0.0,NR-ER-LBD
TOX24447,COc1cccc(C=O)c1,0.0,NR-ER-LBD
TOX24441,Cc1ccccc1CCl,0.0,NR-ER-LBD
TOX24440,CCC(C)c1cccc(C(C)CC)c1O,0.0,NR-ER-LBD
TOX14087,NCCc1ccc(O)cc1,0.0,NR-ER-LBD
TOX13468,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,0.0,NR-ER-LBD
TOX23873,NCC(O)c1ccc(O)cc1,0.0,NR-ER-LBD
TOX2527,CCCOC(=O)c1ccc(O)cc1,1.0,NR-ER-LBD
TOX2525,CCCCC(CC)COC(=O)c1ccc(O)cc1,1.0,NR-ER-LBD
TOX2256,CC(=O)c1ccc(Cl)c(Cl)c1Cl,0.0,NR-ER-LBD
TOX2523,CCCCCCCOC(=O)c1ccc(O)cc1,1.0,NR-ER-LBD
TOX2522,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.0,NR-ER-LBD
TOX2521,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0.0,NR-ER-LBD
TOX2520,CCOC(=O)C=Cc1ccccc1,0.0,NR-ER-LBD
TOX2529,COC(=O)c1ccc(O)cc1,0.0,NR-ER-LBD
TOX2528,CCOC(=O)c1ccc(O)cc1,0.0,NR-ER-LBD
TOX5807,CCCCCCCCOc1ccc(C(=O)O)cc1,0.0,NR-ER-LBD
TOX11121,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.0,NR-ER-LBD
TOX4035,O=C(O)CCCOc1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX889,C=Cc1ccc(C)cc1,0.0,NR-ER-LBD
TOX21468,NC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,NR-ER-LBD
TOX21460,O=C(O)c1cccc(C(F)(F)F)c1,0.0,NR-ER-LBD
TOX27645,COC(=O)c1ccc(OC)cc1,0.0,NR-ER-LBD
TOX10384,Nc1ccc(Cl)cc1[N+](=O)[O-],0.0,NR-ER-LBD
TOX27159,Cc1ccc(OC(=O)CC(C)C)cc1,0.0,NR-ER-LBD
TOX27150,CC(C)(C)OC(=O)c1ccccc1C(=O)O,0.0,NR-ER-LBD
TOX24830,CC(C)(O)C(=O)c1ccccc1,0.0,NR-ER-LBD
TOX1446,Cc1cccc(C)c1,1.0,NR-ER-LBD
TOX1448,Cc1ccc(N)c(C)c1,0.0,NR-ER-LBD
TOX4800,Oc1cccc(Cl)c1,0.0,NR-ER-LBD
TOX9279,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1,0.0,NR-ER-LBD
TOX2060,O=Cc1ccccc1[N+](=O)[O-],0.0,NR-ER-LBD
TOX2061,O=Cc1ccc([N+](=O)[O-])cc1,0.0,NR-ER-LBD
TOX25122,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX25127,C=CCc1ccccc1OCC(O)CNC(C)C,0.0,NR-ER-LBD
TOX53,CCOc1ccc(NC(C)=O)cc1N,0.0,NR-ER-LBD
TOX28751,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0.0,NR-ER-LBD
TOX893,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,0.0,NR-ER-LBD
TOX1771,CCC(C)(C)c1ccc(O)cc1,1.0,NR-ER-LBD
TOX4815,Cc1c(N)cccc1Cl,0.0,NR-ER-LBD
TOX4814,Cc1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX1867,Nc1ccc(Br)cc1,0.0,NR-ER-LBD
TOX1864,Cc1ccc(O)c(C)c1,0.0,NR-ER-LBD
TOX1869,Cc1ccc(O)cc1,0.0,NR-ER-LBD
TOX1868,Cc1ccc(C)cc1,0.0,NR-ER-LBD
TOX322,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX7540,CCCCNS(=O)(=O)c1ccccc1,0.0,NR-ER-LBD
TOX7546,C=C(C)c1cccc(C(=C)C)c1,0.0,NR-ER-LBD
TOX21883,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,NR-ER-LBD
TOX29006,CNC(=N)NC(=O)Nc1c(C)cccc1C,0.0,NR-ER-LBD
TOX29009,[NH3+]c1ccccc1,0.0,NR-ER-LBD
TOX21783,NC(=S)c1c(Cl)cccc1Cl,0.0,NR-ER-LBD
TOX27523,CC(C)c1ccc(S(=O)(=O)[O-])cc1,0.0,NR-ER-LBD
TOX27526,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,0.0,NR-ER-LBD
TOX4660,Cc1ccccc1Br,0.0,NR-ER-LBD
TOX20324,CNC(=O)Oc1cccc(C(C)C)c1,0.0,NR-ER-LBD
TOX26419,CCC(=O)Nc1ccc(O)cc1,0.0,NR-ER-LBD
TOX26946,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,0.0,NR-ER-LBD
TOX26415,CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,0.0,NR-ER-LBD
TOX26417,CCNC(=O)/C=C/c1cccc(Br)c1,0.0,NR-ER-LBD
TOX22252,CN(C)c1ccc(SC#N)cc1,0.0,NR-ER-LBD
TOX27098,CC(CC=O)c1ccccc1,0.0,NR-ER-LBD
TOX27095,CCOC(=O)CCc1ccccc1,0.0,NR-ER-LBD
TOX27094,CCOC(=O)CC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX27091,CCC(=O)OC(C)c1ccccc1,0.0,NR-ER-LBD
TOX3589,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0,NR-ER-LBD
TOX7302,O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,0.0,NR-ER-LBD
TOX1053,CN(N=O)c1ccccc1,0.0,NR-ER-LBD
TOX25805,CC(C)(C)NCC(O)c1ccccc1Cl,0.0,NR-ER-LBD
TOX24316,Cc1ccc(S(=O)(=O)O)cc1.O,0.0,NR-ER-LBD
TOX401,Nc1ccc(O)c(N)c1,0.0,NR-ER-LBD
TOX402,Cc1ccc(N)cc1N,0.0,NR-ER-LBD
TOX2508,CCCCCCCCCCCCc1ccc(O)cc1,1.0,NR-ER-LBD
TOX6557,OCCN(CCO)c1cccc(Cl)c1,0.0,NR-ER-LBD
TOX6558,COc1ccccc1NC(=O)CC(C)=O,0.0,NR-ER-LBD
TOX25370,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,0.0,NR-ER-LBD
TOX14972,Cc1ccc(C(C)C)c(O)c1,0.0,NR-ER-LBD
TOX29278,BrCCOc1ccccc1,0.0,NR-ER-LBD
TOX22063,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,0.0,NR-ER-LBD
TOX7933,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,0.0,NR-ER-LBD
TOX7932,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1.OCCN(CCO)CCO,0.0,NR-ER-LBD
TOX4018,COc1c(Cl)ccc(Cl)c1C(=O)O,0.0,NR-ER-LBD
TOX4012,Brc1ccc(Br)cc1,0.0,NR-ER-LBD
TOX21441,Cc1ccccc1OCC(=O)O,0.0,NR-ER-LBD
TOX27427,CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX27136,Fc1c(F)c(F)c(Br)c(F)c1F,0.0,NR-ER-LBD
TOX27425,CCCCc1ccc(O)cc1,0.0,NR-ER-LBD
TOX27130,C/C=C(\C)C(=O)OCc1ccccc1,0.0,NR-ER-LBD
TOX27423,CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl,0.0,NR-ER-LBD
TOX27138,CC(C)(C)c1ccccc1,0.0,NR-ER-LBD
TOX27428,CCOC(=O)COc1ccc(C)cc1,0.0,NR-ER-LBD
TOX5422,N#CC(O)c1ccccc1,0.0,NR-ER-LBD
TOX5421,O=C(NO)c1ccccc1,0.0,NR-ER-LBD
TOX5768,N#CCc1ccccc1[N+](=O)[O-],0.0,NR-ER-LBD
TOX5764,O=[N+]([O-])c1ccc(CCO)cc1,0.0,NR-ER-LBD
TOX5765,O=[N+]([O-])c1cccc(O)c1,0.0,NR-ER-LBD
TOX5763,O=[N+]([O-])c1ccccc1CCO,0.0,NR-ER-LBD
TOX9218,CCc1ccc(Br)cc1,0.0,NR-ER-LBD
TOX24819,O=C([O-])c1cc(C(=O)O)cc(S(=O)(=O)O)c1,0.0,NR-ER-LBD
TOX25141,CN(C)CCOC(=O)COc1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX1121,N=C(N)NC(=N)NCCc1ccccc1,0.0,NR-ER-LBD
TOX18700,COc1cc([N+](=O)[O-])ccc1N,0.0,NR-ER-LBD
TOX24763,CCOC(=O)c1ccc(N(C)C)cc1,0.0,NR-ER-LBD
TOX24764,CC(C)C(=O)OCCc1ccccc1,0.0,NR-ER-LBD
TOX24765,CC(=O)OCC=Cc1ccccc1,0.0,NR-ER-LBD
TOX1848,CCNc1cccc(C)c1,0.0,NR-ER-LBD
TOX1841,CNc1ccccc1,0.0,NR-ER-LBD
TOX15163,COc1ccc(OC)c(OC)c1,0.0,NR-ER-LBD
TOX349,COc1ccc(N)c(C)c1,0.0,NR-ER-LBD
TOX25601,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,0.0,NR-ER-LBD
TOX8666,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0.0,NR-ER-LBD
TOX1657,CC(=O)c1ccc(C(C)=O)cc1,0.0,NR-ER-LBD
TOX8663,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,0.0,NR-ER-LBD
TOX1483,O=CCc1ccccc1,0.0,NR-ER-LBD
TOX26439,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,0.0,NR-ER-LBD
TOX27135,Cc1ccccc1S,0.0,NR-ER-LBD
TOX27131,CC(C)=CCOC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX27420,COc1cc(CCC(C)=O)ccc1O,0.0,NR-ER-LBD
TOX1212,O=C(O)c1ccc(O)c(O)c1,0.0,NR-ER-LBD
TOX26059,COc1ccc(/C=C/C(=O)O)cc1,0.0,NR-ER-LBD
TOX7320,O=[N+]([O-])c1ccc([O-])cc1,0.0,NR-ER-LBD
TOX7321,O=S(=O)([O-])c1ccc(O)cc1,0.0,NR-ER-LBD
TOX21529,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.0,NR-ER-LBD
TOX24374,CC(=O)c1ccc(C)cc1,0.0,NR-ER-LBD
TOX24370,CCCCNc1ccccc1,0.0,NR-ER-LBD
TOX27935,FC(F)(F)c1ccc(Cl)cc1Cl,0.0,NR-ER-LBD
TOX2741,CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0,NR-ER-LBD
TOX3113,COc1ccccc1O,0.0,NR-ER-LBD
TOX12514,O=Cc1ccccc1C=O,0.0,NR-ER-LBD
TOX22437,COC(=O)Nc1ccc(Cl)c(Cl)c1,0.0,NR-ER-LBD
TOX420,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,0.0,NR-ER-LBD
TOX427,Nc1cc(Cl)c(N)c(Cl)c1,0.0,NR-ER-LBD
TOX426,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,0.0,NR-ER-LBD
TOX424,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,NR-ER-LBD
TOX4359,Oc1cc(Cl)c(Cl)cc1Cl,0.0,NR-ER-LBD
TOX2472,CCCCc1ccccc1,0.0,NR-ER-LBD
TOX27447,NNC(=O)OCc1ccccc1,0.0,NR-ER-LBD
TOX27440,CC(C)c1ccc(C#N)cc1,0.0,NR-ER-LBD
TOX27443,COc1cc(C)cc(O)c1,0.0,NR-ER-LBD
TOX5403,CCCCCCOC(=O)c1ccccc1,0.0,NR-ER-LBD
TOX5744,O=[N+]([O-])c1ccccc1CCl,0.0,NR-ER-LBD
TOX5745,O=[N+]([O-])c1ccc(CCl)cc1,0.0,NR-ER-LBD
TOX5742,O=C(Cl)c1ccc([N+](=O)[O-])cc1,0.0,NR-ER-LBD
TOX5743,O=[N+]([O-])c1cccc(CCl)c1,0.0,NR-ER-LBD
TOX5740,O=C(Cl)c1cccc([N+](=O)[O-])c1,0.0,NR-ER-LBD
TOX5741,O=C(Cl)c1ccccc1[N+](=O)[O-],0.0,NR-ER-LBD
TOX9184,Nc1ccc(S(=O)(=O)[O-])cc1,0.0,NR-ER-LBD
TOX25166,CCN(CC)CC(=O)Nc1c(C)cccc1C,0.0,NR-ER-LBD
TOX25169,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.0,NR-ER-LBD
TOX92,COc1ccccc1N,0.0,NR-ER-LBD
TOX91,Nc1ccccc1,0.0,NR-ER-LBD
TOX97,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,0.0,NR-ER-LBD
TOX94,Nc1ccccc1C(=O)O,0.0,NR-ER-LBD
TOX28798,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,0.0,NR-ER-LBD
TOX28791,CN[C@H](C)Cc1ccccc1,0.0,NR-ER-LBD
TOX28790,CN[C@@H](C)Cc1ccccc1,0.0,NR-ER-LBD
TOX28793,C[C@@H](N)C(=O)c1ccccc1,0.0,NR-ER-LBD
TOX28792,C[C@H](N)C(=O)c1ccccc1,0.0,NR-ER-LBD
TOX28794,CCN[C@@H](C)Cc1ccccc1,0.0,NR-ER-LBD
TOX28797,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,0.0,NR-ER-LBD
TOX1150,CC(=O)O[Hg]c1ccccc1,1.0,NR-ER-LBD
TOX1158,NC(=O)c1ccccc1C(N)=O,0.0,NR-ER-LBD
TOX2170,NC(=O)c1c(Cl)cccc1Cl,0.0,NR-ER-LBD
TOX2172,CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.0,NR-ER-LBD
TOX24514,CCCCCCOC(=O)c1ccc(O)cc1,1.0,NR-ER-LBD
TOX3378,NC[C@H](O)c1ccc(O)c(O)c1,0.0,NR-ER-LBD
TOX24746,CC(C)OC(=O)c1ccccc1,0.0,NR-ER-LBD
